Class;Data Name;Technology;Zone;GMT;Location;Source;Source date;Creator;Creation date;Validator;Validation date;Validation Status;Public data?;Comments
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;LT;;REF16_2030_LT_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;LT;;REF16_2030_LT_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;LT;;REF16_2030_LT_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;LT;;EUCO30_2030_LT_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;LT;;EUCO30_2030_LT_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;LT;;EUCO30_2030_LT_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;LT;;EUCO30_2030_LT_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;LT;;EUCO30_2030_LT_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;LT;;EUCO30_2030_LT_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;LT;;EUCO30_2030_LT_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;LT;;EUCO30_2030_LT_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;LU;;REF16_2030_LU_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;LU;;REF16_2030_LU_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;LU;;REF16_2030_LU_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;LU;;REF16_2030_LU_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;LU;;REF16_2030_LU_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;LU;;REF16_2030_LU_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;LU;;REF16_2030_LU_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;LU;;REF16_2030_LU_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;LU;;EUCO30_2030_LU_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;LU;;EUCO30_2030_LU_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;LU;;EUCO30_2030_LU_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;LU;;EUCO30_2030_LU_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;LU;;EUCO30_2030_LU_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;LU;;EUCO30_2030_LU_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;LU;;EUCO30_2030_LU_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;LU;;EUCO30_2030_LU_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;LV;;REF16_2030_LV_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;LV;;REF16_2030_LV_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;LV;;REF16_2030_LV_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;LV;;REF16_2030_LV_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;LV;;REF16_2030_LV_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;LV;;REF16_2030_LV_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;LV;;REF16_2030_LV_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;LV;;REF16_2030_LV_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;LV;;EUCO30_2030_LV_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;LV;;EUCO30_2030_LV_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;LV;;EUCO30_2030_LV_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;LV;;EUCO30_2030_LV_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;LV;;EUCO30_2030_LV_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;LV;;EUCO30_2030_LV_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;LV;;EUCO30_2030_LV_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;LV;;EUCO30_2030_LV_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;ME;;REF16_2030_ME_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;ME;;REF16_2030_ME_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;ME;;REF16_2030_ME_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;ME;;REF16_2030_ME_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;ME;;REF16_2030_ME_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;ME;;REF16_2030_ME_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;ME;;REF16_2030_ME_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;ME;;REF16_2030_ME_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;ME;;EUCO30_2030_ME_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;ME;;EUCO30_2030_ME_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;ME;;EUCO30_2030_ME_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;ME;;EUCO30_2030_ME_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;ME;;EUCO30_2030_ME_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;ME;;EUCO30_2030_ME_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;ME;;EUCO30_2030_ME_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;ME;;EUCO30_2030_ME_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;MK;;REF16_2030_MK_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;MK;;REF16_2030_MK_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;MK;;REF16_2030_MK_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;MK;;REF16_2030_MK_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;MK;;REF16_2030_MK_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;MK;;REF16_2030_MK_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;MK;;REF16_2030_MK_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;MK;;REF16_2030_MK_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;MK;;EUCO30_2030_MK_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;MK;;EUCO30_2030_MK_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;MK;;EUCO30_2030_MK_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;MK;;EUCO30_2030_MK_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;MK;;EUCO30_2030_MK_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;MK;;EUCO30_2030_MK_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;MK;;EUCO30_2030_MK_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;MK;;EUCO30_2030_MK_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;MT;;REF16_2030_MT_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;MT;;REF16_2030_MT_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;MT;;REF16_2030_MT_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;MT;;REF16_2030_MT_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;MT;;REF16_2030_MT_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;MT;;REF16_2030_MT_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;MT;;REF16_2030_MT_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;MT;;REF16_2030_MT_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;MT;;EUCO30_2030_MT_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;MT;;EUCO30_2030_MT_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;MT;;EUCO30_2030_MT_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;MT;;EUCO30_2030_MT_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;MT;;EUCO30_2030_MT_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;MT;;EUCO30_2030_MT_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;MT;;EUCO30_2030_MT_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;MT;;EUCO30_2030_MT_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;NL;;REF16_2030_NL_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;NL;;REF16_2030_NL_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;NL;;REF16_2030_NL_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;NL;;REF16_2030_NL_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;NL;;REF16_2030_NL_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;NL;;REF16_2030_NL_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;NL;;REF16_2030_NL_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;NL;;REF16_2030_NL_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;NL;;EUCO30_2030_NL_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;NL;;EUCO30_2030_NL_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;NL;;EUCO30_2030_NL_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;NL;;EUCO30_2030_NL_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;NL;;EUCO30_2030_NL_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;NL;;EUCO30_2030_NL_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;NL;;EUCO30_2030_NL_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;NL;;EUCO30_2030_NL_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;NO;;REF16_2030_NO_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;NO;;REF16_2030_NO_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;NO;;REF16_2030_NO_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;NO;;REF16_2030_NO_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;NO;;REF16_2030_NO_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;NO;;REF16_2030_NO_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;NO;;REF16_2030_NO_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;NO;;REF16_2030_NO_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;NO;;EUCO30_2030_NO_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;NO;;EUCO30_2030_NO_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;NO;;EUCO30_2030_NO_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;NO;;EUCO30_2030_NO_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;NO;;EUCO30_2030_NO_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;NO;;EUCO30_2030_NO_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;NO;;EUCO30_2030_NO_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;NO;;EUCO30_2030_NO_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;PL;;REF16_2030_PL_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;PL;;REF16_2030_PL_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;PL;;REF16_2030_PL_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;PL;;REF16_2030_PL_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;PL;;REF16_2030_PL_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;PL;;REF16_2030_PL_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;PL;;REF16_2030_PL_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;PL;;REF16_2030_PL_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;PL;;EUCO30_2030_PL_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;PL;;EUCO30_2030_PL_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;PL;;EUCO30_2030_PL_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;PL;;EUCO30_2030_PL_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;PL;;EUCO30_2030_PL_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;PL;;EUCO30_2030_PL_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;PL;;EUCO30_2030_PL_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;PL;;EUCO30_2030_PL_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;PT;;REF16_2030_PT_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;PT;;REF16_2030_PT_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;PT;;REF16_2030_PT_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;PT;;REF16_2030_PT_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;PT;;REF16_2030_PT_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;PT;;REF16_2030_PT_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;PT;;REF16_2030_PT_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;PT;;REF16_2030_PT_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
